Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776080559,60,,Aggregated,26.900000,3.200000,430,620,780,850,990,1100,1300,1400,1500,1500,1500,918,114,430.0,477.89198660133627,3.6978999996790662,1456.0186000016984,8980.143790849674
1776080560,60,,Aggregated,27.900000,3.100000,450,640,790,850,990,1100,1300,1400,1500,1500,1500,947,116,450.0,484.1356837381261,3.6978999996790662,1456.0186000016984,8991.34530095037
1776080561,60,,Aggregated,26.800000,2.900000,460,640,790,840,980,1100,1300,1400,1500,1500,1500,977,119,460.0,485.62999211874234,3.6978999996790662,1456.0186000016984,8994.422722620266
1776080562,60,,Aggregated,27.200000,3.000000,460,650,790,840,980,1100,1300,1400,1500,1500,1500,997,121,460.0,489.07063701105693,3.6978999996790662,1456.0186000016984,9001.351053159478
1776080563,60,,Aggregated,27.900000,2.700000,480,680,800,850,980,1100,1300,1400,1400,1500,1500,1020,122,480.0,497.68748215687725,3.6978999996790662,1456.0186000016984,9016.340196078432
1776080564,60,,Aggregated,26.900000,2.700000,490,700,820,860,990,1100,1300,1400,1400,1500,1500,1055,125,490.0,506.9857227488355,3.6978999996790662,1456.0186000016984,9039.790521327015
1776080565,60,,Aggregated,27.100000,2.700000,500,700,820,860,990,1100,1300,1400,1400,1500,1500,1078,128,490.0,508.59882346940435,3.6978999996790662,1456.0186000016984,9038.704081632653
1776080567,60,,Aggregated,26.700000,1.900000,500,720,820,860,980,1100,1300,1300,1400,1500,1500,1108,131,500.0,512.6844183213103,3.6978999996790662,1456.0186000016984,9040.06678700361
1776080568,60,,Aggregated,27.500000,2.100000,510,730,820,860,980,1100,1300,1300,1400,1500,1500,1135,135,510.0,516.6602545374766,3.6978999996790662,1456.0186000016984,9042.851982378854
1776080569,60,,Aggregated,27.500000,2.400000,510,730,820,870,980,1100,1300,1300,1400,1500,1500,1160,137,510.0,519.6266693965988,3.6978999996790662,1456.0186000016984,9036.680172413793
1776080570,60,,Aggregated,27.200000,2.900000,520,740,830,880,990,1100,1300,1300,1400,1500,1500,1190,140,520.0,526.976921680719,3.6978999996790662,1456.0186000016984,9046.23949579832
1776080571,60,,Aggregated,26.800000,2.700000,530,750,830,880,980,1100,1300,1300,1400,1500,1500,1218,142,530.0,532.4602886700163,3.6978999996790662,1456.0186000016984,9046.087848932677
1776080572,60,,Aggregated,26.800000,2.700000,540,760,840,880,980,1100,1300,1300,1400,1500,1500,1244,144,540.0,535.9235050643765,3.6978999996790662,1456.0186000016984,9049.522508038584
1776080573,60,,Aggregated,26.500000,2.500000,550,760,840,880,980,1100,1300,1300,1400,1500,1500,1277,149,550.0,537.9435045419644,3.6978999996790662,1456.0186000016984,9045.619420516836
1776080574,60,,Aggregated,26.700000,2.500000,550,760,830,880,980,1100,1200,1300,1400,1500,1500,1304,151,550.0,538.4501121166535,3.6978999996790662,1456.0186000016984,9050.197085889571
1776080575,60,,Aggregated,26.700000,2.500000,550,760,830,880,980,1100,1200,1300,1400,1500,1500,1330,152,550.0,541.3250278948204,3.6978999996790662,1456.0186000016984,9052.708270676692
1776080576,60,,Aggregated,27.500000,2.600000,560,760,840,880,980,1100,1300,1300,1400,1500,1500,1355,156,560.0,546.7206219188879,3.6978999996790662,1456.0186000016984,9050.757933579336
